Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition_Probability,Risk_Level
31,691,7,3,4,73,3,2,4,4,12,3,4,3,13,3,3,7,7,1,7,8,176,42.88068181818182,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.020847790094763802,Low Risk
32,1018,2,4,1,74,4,2,4,7,16,3,3,0,10,0,2,7,7,0,7,8,176,28.72159090909091,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22176719303074574,Low Risk
28,1157,2,4,1,84,1,1,4,5,13,3,4,0,5,4,2,3,2,2,2,10,220,15.745454545454546,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.8070129291525209,High Risk
30,1275,28,2,4,64,3,2,4,1,13,3,4,2,11,2,3,10,8,1,9,8,176,32.8125,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.016947261326973023,Low Risk
31,798,7,2,3,48,2,3,3,1,24,4,1,1,10,2,3,10,9,8,9,8,176,50.8125,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.278731946205821,Low Risk
39,672,7,2,3,54,2,5,4,1,15,3,1,1,21,2,3,21,9,13,3,8,176,109.5,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.6890772655411717,High Risk
39,1162,3,2,4,41,3,2,3,4,18,3,1,0,12,3,2,1,0,0,0,10,220,23.80909090909091,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.4829669046295996,Medium Risk
33,508,10,3,2,46,2,2,4,3,14,3,3,0,9,6,2,7,7,0,1,8,176,26.602272727272727,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.6946643294588506,High Risk
47,1482,5,5,4,42,3,5,3,4,11,3,2,1,21,2,3,3,2,1,1,8,176,103.97727272727272,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.015444504526409811,Low Risk
43,559,10,4,3,82,2,2,3,1,11,3,2,1,9,3,4,9,7,0,0,8,176,29.869318181818183,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39763459575458626,Medium Risk
27,210,1,1,3,73,3,2,2,0,13,3,4,1,6,0,3,5,4,1,4,10,220,28.85909090909091,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.3846199043508519,Medium Risk
54,928,20,4,4,31,3,2,3,3,12,3,4,0,20,4,2,4,3,0,3,8,176,27.664772727272727,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.09445264916182007,Low Risk
43,1001,7,3,3,43,3,3,1,8,16,3,1,1,10,1,2,1,0,0,0,8,176,56.73295454545455,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4590352279302972,Medium Risk
45,549,8,4,4,75,3,2,4,9,14,3,1,2,12,3,3,10,9,9,8,8,176,21.005681818181817,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.1084006313584565,Low Risk
40,1124,1,2,2,57,1,2,4,2,22,4,3,3,6,2,2,4,3,0,2,10,220,33.89545454545455,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.5588227361809094,Medium Risk
29,318,8,4,2,77,1,1,1,1,11,3,4,0,7,4,2,7,7,0,7,10,220,9.63181818181818,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,0.8116015806502004,High Risk
29,738,9,5,2,30,2,1,4,0,17,3,3,0,4,2,3,3,2,2,2,8,176,22.630681818181817,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.44838675144892204,Medium Risk
30,570,5,3,4,30,2,2,3,1,13,3,3,3,10,2,3,10,9,1,2,8,176,34.76136363636363,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.06931649993681839,Low Risk
27,1130,8,4,2,56,3,2,2,1,18,3,1,1,8,3,3,8,7,0,7,8,176,35.30681818181818,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.14831017379171516,Low Risk
37,1192,5,2,4,61,3,2,4,7,16,3,3,2,8,2,2,6,2,0,4,8,176,36.0625,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.04012025278218558,Low Risk
38,343,15,2,3,92,2,3,4,0,14,3,2,1,12,3,3,11,10,2,9,10,220,52.31818181818182,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.024216067533124372,Low Risk
31,1232,7,4,3,39,3,3,4,1,14,3,3,0,11,2,2,11,9,4,10,10,220,32.46818181818182,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.3387515710344141,Medium Risk
29,144,10,1,4,39,2,2,2,1,14,3,1,2,7,2,3,7,7,1,7,10,220,37.58181818181818,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5287300651950759,Medium Risk
35,1296,5,4,3,62,3,3,2,0,13,3,4,0,17,5,3,16,6,0,13,8,176,45.99431818181818,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,0.034547602631958545,Low Risk
23,1309,26,1,3,83,3,1,4,1,12,3,3,2,4,2,2,4,2,0,2,8,176,16.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.09857803638029174,Low Risk
41,483,6,3,4,95,2,2,2,6,15,3,4,0,8,3,3,5,4,1,2,10,220,27.418181818181814,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,0.6913984284750618,High Risk
47,1309,4,1,2,99,3,2,3,3,19,3,1,0,5,3,3,0,0,0,0,8,176,16.90909090909091,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.8430070188555114,High Risk
42,810,23,5,1,44,3,4,4,2,14,3,2,0,16,2,3,1,0,0,0,8,176,90.86363636363636,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.09878160656327133,Low Risk
29,746,2,3,4,61,3,2,3,1,14,3,1,1,4,3,2,4,3,0,2,8,176,26.414772727272727,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.08498997004465171,Low Risk
42,544,2,1,3,52,3,1,3,0,11,3,3,1,4,5,3,3,2,1,0,10,220,12.254545454545454,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,0.442917435982311,Medium Risk
32,1062,2,3,3,75,3,1,2,1,13,3,3,1,8,4,3,8,0,0,7,8,176,13.465909090909092,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.10249100492760446,Low Risk
48,530,29,1,1,91,3,3,3,3,21,4,2,1,15,3,1,0,0,0,0,8,176,71.04545454545455,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.37897478166235116,Medium Risk
37,1319,6,3,3,51,4,2,1,4,13,3,1,2,13,2,3,7,7,6,7,10,220,27.154545454545456,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4100183685267001,Medium Risk
30,641,25,2,4,85,3,2,3,7,12,3,2,1,4,2,4,2,2,2,2,10,220,21.527272727272727,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,0.7852406521588512,High Risk
26,933,1,3,3,57,3,2,3,1,17,3,2,1,8,3,3,8,7,7,7,8,176,30.09090909090909,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.16068166489119745,Low Risk
42,1332,2,4,1,98,2,2,4,3,23,4,2,0,14,6,3,1,0,0,0,8,176,38.52840909090909,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.03923676978327779,Low Risk
21,756,1,1,1,99,2,1,2,1,11,3,3,0,3,3,3,3,2,1,2,10,220,9.88181818181818,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,0.9928165165173006,High Risk
36,845,1,5,4,45,3,2,4,4,15,3,2,0,7,6,3,1,0,0,0,8,176,37.80113636363637,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.059280845792577475,Low Risk
36,541,3,4,1,48,2,3,4,4,11,3,1,1,16,2,3,13,9,1,12,8,176,55.10795454545455,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.4271881966830951,Medium Risk
57,593,1,4,4,88,3,2,3,2,11,3,3,0,15,2,3,3,2,1,2,8,176,38.38068181818182,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.01816575764540126,Low Risk
40,1171,10,4,4,46,4,1,3,3,13,3,3,1,10,3,3,7,7,1,7,10,220,10.059090909090909,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.17402353213278715,Low Risk
21,895,9,2,1,39,3,1,4,1,24,4,3,0,3,3,2,3,2,2,2,8,176,14.829545454545457,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.6213129654273309,High Risk
33,350,5,3,4,34,3,1,3,1,13,3,2,0,1,2,3,1,0,0,0,10,220,12.959090909090907,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.9381236377450332,High Risk
37,921,10,3,3,98,3,1,1,6,20,4,2,1,17,3,3,5,4,0,3,8,176,19.613636363636363,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2647138320791546,Low Risk
46,1144,7,4,3,30,3,2,3,2,14,3,3,0,7,2,4,1,0,0,0,8,176,29.875,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.019467608482024758,Low Risk
41,143,4,3,1,56,3,2,2,1,18,3,3,0,8,5,3,8,7,7,7,8,176,53.15340909090909,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.6938573707573606,High Risk
50,1046,10,3,4,100,2,3,4,6,15,3,4,0,20,2,3,4,3,1,3,8,176,59.63636363636363,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0.08620038457634589,Low Risk
40,575,22,2,3,68,2,2,3,2,12,3,1,2,8,6,3,6,4,1,0,10,220,29.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.8116042247462643,High Risk
31,408,9,4,3,42,2,1,2,0,16,3,4,0,3,5,3,2,2,2,2,10,220,12.077272727272728,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.6804644845258008,High Risk
21,156,12,3,3,90,4,1,2,1,15,3,4,0,1,0,3,1,0,0,0,8,176,15.431818181818182,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8005290550906943,High Risk
29,1283,23,3,4,54,3,1,4,9,16,3,4,0,6,4,3,3,2,1,2,8,176,12.505681818181818,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.2773776823174182,Low Risk
35,755,9,4,3,97,2,2,2,9,19,3,3,0,10,5,3,1,1,0,0,8,176,37.15909090909091,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.35704811319499347,Medium Risk
27,1469,1,2,4,82,3,1,2,1,11,3,2,1,5,2,3,5,2,0,4,8,176,21.681818181818183,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.14293395602834374,Low Risk
28,304,9,4,2,92,3,2,4,1,16,3,4,0,7,1,3,7,5,0,7,8,176,29.84659090909091,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.2190958064529178,Low Risk
49,1261,7,3,2,31,2,3,3,8,24,4,3,0,26,2,3,5,2,0,0,8,176,62.30113636363637,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.09039472842482782,Low Risk
51,1178,14,2,3,87,3,2,4,4,11,3,3,1,18,2,2,7,7,0,7,8,176,28.045454545454547,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.02704121950345154,Low Risk
36,329,2,3,4,96,3,1,3,4,13,3,2,1,6,3,3,2,2,2,2,8,176,14.448863636363637,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0852336089095787,Low Risk
34,1362,19,3,1,67,4,2,4,8,13,3,2,0,9,3,2,5,2,0,4,10,220,24.10909090909091,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.822969305573628,High Risk
55,1311,2,3,3,97,3,4,4,2,13,3,3,0,30,2,3,5,4,1,2,10,220,75.72272727272727,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.055068876101024955,Low Risk
24,1371,10,4,4,77,3,2,3,1,12,3,4,1,5,2,4,5,2,0,3,10,220,19.363636363636363,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.2478521908649372,Low Risk
30,202,2,1,3,72,3,1,2,1,18,3,1,1,1,3,3,1,0,0,0,8,176,14.068181818181818,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0.7849429649366195,High Risk
26,575,3,1,3,73,3,1,1,0,22,4,3,0,7,2,3,6,4,0,4,8,176,17.625,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0.43712126350508534,Medium Risk
22,253,11,3,1,43,3,1,2,1,13,3,4,1,2,1,3,2,1,1,2,8,176,12.75,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.42563059681121285,Medium Risk
36,164,2,2,2,61,2,3,3,1,13,3,2,2,10,2,3,10,9,9,0,8,176,43.15909090909091,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.7491682154823476,High Risk
30,464,4,3,3,40,3,1,4,9,23,4,3,0,3,4,3,1,0,0,0,10,220,10.386363636363637,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,0.9409010699532624,High Risk
37,1107,14,3,4,95,3,1,1,1,12,3,3,1,18,2,2,18,7,12,17,8,176,17.238636363636363,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11068596304991953,Low Risk
40,759,2,2,4,46,3,2,2,7,12,3,3,2,8,5,3,5,4,1,3,8,176,32.47159090909091,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1123083711940391,Low Risk
42,201,1,4,2,95,3,1,1,3,16,3,2,1,8,5,3,5,2,1,2,8,176,14.636363636363637,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.28699084815925296,Low Risk
37,1305,10,4,3,49,3,2,2,2,12,3,4,0,18,2,2,1,0,0,1,10,220,19.077272727272728,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,0.4495557609117522,Medium Risk
43,982,12,3,1,59,2,4,2,1,11,3,3,1,25,3,3,25,10,3,9,8,176,81.45454545454545,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.016268821970525222,Low Risk
40,555,2,3,2,78,2,2,3,6,22,4,2,1,20,3,3,1,0,0,0,8,176,19.59090909090909,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.3972913474926333,Medium Risk
54,821,5,2,1,86,3,5,1,4,11,3,3,1,24,4,2,4,2,1,2,8,176,110.26136363636364,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.06114591930798012,Low Risk
34,1381,4,4,3,72,3,2,3,9,15,3,1,1,6,3,3,3,2,1,2,8,176,37.14772727272727,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.19696756443352706,Low Risk
31,480,7,2,2,31,3,2,1,1,12,3,2,1,13,5,1,13,10,3,12,8,176,24.46590909090909,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.10269142430290092,Low Risk
43,313,21,3,4,61,3,1,4,7,20,4,1,1,8,1,3,3,2,1,2,8,176,12.829545454545457,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.7432060102893423,High Risk
43,1473,8,4,3,74,3,2,3,4,14,3,4,0,8,3,3,5,2,0,2,10,220,20.55454545454545,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.057697820038512135,Low Risk
25,891,4,2,2,99,2,2,4,1,11,3,2,0,5,3,3,5,4,1,3,10,220,20.395454545454545,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.7975646879366398,High Risk
37,1063,25,5,2,72,3,2,3,3,15,3,1,2,15,2,3,13,11,10,7,10,220,20.222727272727276,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.4286211046959508,Medium Risk
31,329,1,2,4,98,2,1,1,1,12,3,3,1,4,3,3,4,2,3,2,8,176,12.602272727272728,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.5322853472712398,Medium Risk
39,1218,1,1,2,52,3,5,3,1,14,3,3,1,21,3,3,21,8,1,6,10,220,87.25909090909092,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.2921403125931407,Low Risk
56,906,6,3,3,86,4,4,1,9,11,3,4,3,36,0,2,7,7,7,7,8,176,75.06818181818181,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.1972987461887834,Low Risk
30,1082,12,3,2,83,3,2,3,0,11,3,2,0,6,6,3,5,4,4,4,8,176,37.36931818181818,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.49743988599628686,Medium Risk
